WELL_ID,DEPTH,GR,SP,RT,AC,POR,PERM,SW,SSB,CJWX,CJWX1,CJWX2,CJWX3,CJWX4,std_GR,std_SP,std_RT,std_AC,std_POR,std_PERM,std_SW,std_DEPTH,mm_GR,mm_SP,mm_RT,mm_AC,mm_POR,mm_PERM,mm_SW,mm_DEPTH,GR_rate,SP_rate,RT_rate,AC_rate,POR_rate,PERM_rate,SW_rate,DEPTH_rate,GR_sign,SP_sign,RT_sign,AC_sign,POR_sign,PERM_sign,SW_sign,DEPTH_sign,ACTUAL,CNN_1D,LSTM,Bi-GRU,ABi-GRU,MC-ABiLSTM
罗检38-365,1692.25,115.714,101.665,19.454,242.604,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.8842004457156111,1.4143005916779374,0.8396229479806172,-0.22040731653718165,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8521758147576756,0.4701792018590517,0.9693674661364496,0.7179124698120987,0.5734070177774817,0.0,0.0,1.0,0.25301204819277245,0.03154891909962114,0.00125076326104522,-0.04655949813762004,0.010386906001416016,0.0,0.0,0.0,7.387161113983897e-05,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.375,116.868,101.745,17.685,241.943,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.9418028074630198,1.4302575620513054,0.37290368128048107,-0.2758264010661204,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8383192974445426,0.4804933637216785,0.9743382627066,0.6137126700830533,0.5646048338770884,0.0,0.0,1.0,0.2570281124497953,0.009972864130528688,0.000786898145871227,-0.09093245605016972,-0.0027246047056109124,0.0,0.0,0.0,7.386615452799527e-05,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.5,117.065,101.749,16.043,239.468,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.9516361395810784,1.4310554105699718,-0.060308888488666786,-0.4833335632584304,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8244627801314097,0.4822541001921615,0.9745868025351072,0.5169935795488011,0.5316465809974029,0.0,0.0,1.0,0.2610441767068252,0.0016856624567888794,3.9313971202424466e-05,-0.0928470455188012,-0.010229682197873027,0.0,0.0,0.0,7.386069872220991e-05,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.625,117.044,101.648,15.304,236.971,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.9505879163603718,1.4109097354735949,-0.255280928110713,-0.6926852335591182,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.8106062628182767,0.4820664074719577,0.9683111718652926,0.4734640984861871,0.4983953658698974,0.0,0.0,1.0,0.2650602409638552,-0.00017938751975398964,-0.0009926387482923577,-0.046063703796048065,-0.010427280471712356,0.0,0.0,0.0,7.385524372230429e-05,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.75,119.72,101.427,15.169,235.691,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.084161503913289,1.366828604817167,-0.2908982831160936,-0.8000020689555455,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7967497455051438,0.5059838226750683,0.9545793463402524,0.4655121635153442,0.4813502896331308,0.0,0.0,1.0,0.2690763052208851,0.02286319674652269,-0.0021741696836139373,-0.008821223209618386,-0.0054015048254849795,0.0,0.0,0.0,7.384978952809984e-05,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1692.875,124.625,101.078,15.286,234.649,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.3289964990355083,1.297216321563344,-0.2600299087780973,-0.8873646802704472,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7828932281920109,0.5498234794655227,0.93289424630297,0.4724038404900746,0.4674745322591383,0.0,0.0,1.0,0.27309236947790794,0.04097059806214502,-0.003440898380115925,0.0077130990836574,-0.004421042806046787,0.0,0.0,0.0,7.384433613941809e-05,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.0,126.18,100.579,15.459,232.716,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.4066149327592707,1.1976847188594602,-0.2143869279193498,-1.0494298699745848,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7690367108788779,0.5637216785091835,0.9018889026966584,0.4825940978971549,0.4417338038484582,0.0,0.0,1.0,0.2771084337349379,0.012477432296890727,-0.004936781495478692,0.011317545466440001,-0.008237836087091874,0.0,0.0,0.0,7.383888355608063e-05,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.125,118.94,99.95,15.703,229.943,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,1.0452274985727523,1.0722230392988537,-0.1500118566503661,-1.2819217329076258,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7551801935657451,0.499012378781785,0.8628060146638514,0.4969664840666783,0.40480724415740005,0.0,0.0,1.0,0.2811244979919678,-0.057378348391187266,-0.006253790552699775,0.015783685878775985,-0.011915811547121798,0.0,0.0,0.0,7.383343177790905e-05,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.25,110.645,99.216,16.004,227.961,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.6311793263935864,0.9258178361232006,-0.07059834660133175,-1.448095145216781,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7413236762526121,0.4248737543012915,0.8171989561327218,0.5146963538905578,0.37841400892203136,0.0,0.0,1.0,0.2851405622489977,-0.06974104590549858,-0.0073436718359179065,0.019168311787556642,-0.008619527448106703,0.0,0.0,0.0,7.382798080472499e-05,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.375,107.898,98.421,16.247,228.021,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.4940617460468511,0.7672454430378527,-0.006487107591647023,-1.4430646685575732,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7274671589394791,0.4003217589489208,0.7678016652168527,0.5290098368380749,0.3792129968706299,0.0,0.0,1.0,0.2891566265060206,-0.02482714989380451,-0.00801282051282053,0.015183704073981412,0.0002632029162883225,0.0,0.0,0.0,7.382253063635022e-05,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.5,105.711,97.642,16.302,229.372,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.3848967849189625,0.6118644440271795,0.008023666669804266,-1.329795102447748,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.7136106416263462,0.3807749028019842,0.7193985336150135,0.5322495140484182,0.3972035421799052,0.0,0.0,1.0,0.2931726907630505,-0.02026914307957513,-0.007914977494640334,0.003385240352064979,0.005924892882673208,0.0,0.0,0.0,7.381708127260648e-05,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.625,104.776,96.927,16.035999999999998,231.704,0.1,0.01,99.9,7.0,1.0,1.0,0.0,0.0,0.0,0.33822589390178165,0.4692490213151996,-0.062155714303760976,-1.1342772429598829,-1.5428680991647727,-1.0879839033660612,1.3230156400276578,-0.6997541243132133,0.3724181078786255,0.6749720392692939,0.5165812569947573,0.4282575404487648,0.0,0.0,1.0,0.2971887550200805,-0.008844869502700647,-0.007322668523791025,-0.016317016317016427,0.010166890466142308,0.0,0.0,0.0,7.381163271331562e-05,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.75,104.544,96.29,15.553,234.759,12.512,0.413,59.041,7.0,1.0,1.0,0.0,0.0,0.0,0.3266455230825445,0.3421916447172544,-0.18958669554523355,-0.8781421397285657,0.3371858229976984,-0.5207097830735048,-0.4620100245087748,-0.6858976070000803,0.37034455020780266,0.6353920715794716,0.4881310007657417,0.4689393434982354,0.7677842385253002,0.1355533131516986,0.30190162141844223,0.3012048192771104,-0.0022142475376041608,-0.006571956214470688,-0.030119730606136118,0.01318492559472433,124.12,40.3,-0.408998998998999,7.380618495829951e-05,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,7.0,7,7,7,7,7
罗检38-365,1693.875,105.257,95.693,15.149,238.774,13.066,0.475,57.675,2.0,3.0,0.0,0.0,1.0,0.0,0.36223519719511216,0.22311275330599173,-0.2961749283020758,-0.5415194099499299,0.4211005726656009,-0.4334368414900345,-0.5216870860559684,-0.6720410896869474,0.37671716494615015,0.5982975021747245,0.4643340990752194,0.5224049537252808,0.8020536929357912,0.1564076690211907,0.2785627637581369,0.30522088353413324,0.006820094888276784,-0.006200020770588934,-0.025975696007201062,0.01710264569196489,0.04427749360613799,0.15012106537530268,-0.02313646449077771,7.380073800738008e-05,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1,3,7,2,2
罗检38-365,1694.0,105.77,95.095,14.539,243.865,13.768,0.552,56.326,2.0,3.0,0.0,0.0,1.0,0.0,0.38784179301523375,0.10383439976506384,-0.4571126064745362,-0.11468346541617053,0.52743298108955,-0.32504947855572464,-0.5806214608928376,-0.6581845723738144,0.381302229968271,0.5611407978128504,0.4284031336514107,0.5901990811638589,0.845478164048002,0.18230743356878573,0.2555143604025355,0.3092369477911632,0.004873785116429226,-0.006249150930580072,-0.04026668426958871,0.02132141690468815,0.05372723098117251,0.1621052631578949,-0.02338968357173813,7.379529186037931e-05,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1,3,3,2,2
罗检38-365,1694.125,107.665,94.465,13.573,249.124,14.494000000000002,0.605,55.824,2.0,3.0,0.0,0.0,1.0,0.0,0.4824314598361529,-0.02182674192521066,-0.7119745689574822,0.3262378137633704,0.6374006855279932,-0.2504451897827582,-0.6025525625741635,-0.6443280550606815,0.39823926352951705,0.5219957748229165,0.3715026211933792,0.6602303748585125,0.8903872324631946,0.20013454423141605,0.24693741564011,0.3132530120481931,0.017916233336484923,-0.006624953993374998,-0.06644198363023597,0.02156521025977494,0.052730970366066436,0.09601449275362306,-0.008912402797997416,7.378984651711924e-05,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1,3,3,2,2
罗检38-365,1694.25,113.342,93.812,12.94,253.132,15.047,0.631,55.393,2.0,3.0,0.0,0.0,1.0,0.0,0.7658011371672112,-0.15207551259782778,-0.8789803890938227,0.6622736545984316,0.7211639645286253,-0.2138468594413029,-0.6213818550535486,-0.6304715377475486,0.4489788622246057,0.4814216478190652,0.3342168816634269,0.7136027698248881,0.924594828652728,0.20887991927346114,0.2395735447385057,0.31726907630522305,0.05272837040821071,-0.006912613137140651,-0.04663670522360575,0.016088373661309153,0.03815371878018484,0.04297520661157029,-0.00772069360848376,7.378440197742197e-05,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1,3,3,2,2
罗检38-365,1694.375,120.776,93.169,13.049,254.754,15.271,0.6509999999999999,54.48,2.0,3.0,0.0,0.0,1.0,0.0,1.1368721572974003,-0.2803296619737785,-0.8502226728302187,0.7982642069523429,0.7550933939972355,-0.18569429764018364,-0.6612685001432906,-0.6166150204344156,0.5154220851767439,0.44146887038648064,0.3406373328621075,0.7352020773686663,0.9384510701472228,0.215607130844265,0.22397444002118594,0.3212851405622459,0.06558910200984627,-0.006854133799514079,0.008423493044822393,0.00640772403331074,0.014886688376420444,0.031695721077654365,-0.016482226996190924,7.377895824110964e-05,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1,3,3,2,2
罗检38-365,1694.5,123.402,92.565,13.681,255.081,15.316,0.7090000000000001,53.073,2.0,3.0,0.0,0.0,1.0,0.0,1.267949975277206,-0.40080478829270905,-0.6834806849531782,0.8256803047450214,0.7619095740244117,-0.10405186841693707,-0.7227367472859705,-0.6027585031212828,0.5388926129507977,0.4039393562818452,0.3778641691700535,0.7395565616885276,0.9412346900903132,0.2351160443995964,0.19993507492012508,0.3253012048192758,0.021742730343776828,-0.006482843005720778,0.04843283010192336,0.001283591229185684,0.002946761836160037,0.08909370199692808,-0.02582599118942725,7.377351530800442e-05,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1,3,3,2,2
罗检38-365,1694.625,120.578,91.999,14.543,254.907,15.292,0.812,51.544,2.0,3.0,0.0,0.0,1.0,0.0,1.1269889097878787,-0.5137003536842903,-0.4560572774373403,0.8110919224333214,0.7582742780099179,0.04093382485882795,-0.7895348637615625,-0.5889019858081498,0.5136524109576798,0.3687709705480309,0.4286387465394356,0.7372394966375921,0.9397500927873316,0.2697611839892365,0.1738112730441319,0.32931726907630576,-0.02288455616602658,-0.006114622157402933,0.06300709012499088,-0.0006821362625988536,-0.0015669887699137591,0.14527503526093086,-0.028809375765455194,7.376807317792859e-05,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,1,3,3,2,2
罗检38-365,1694.75,116.359,91.463,15.299,254.957,15.299,0.933,50.235,2.0,3.0,0.0,0.0,1.0,0.0,0.9163958732087468,-0.6206120551858583,-0.25660008940720835,0.815283986315993,0.7593345726808122,0.21125682375560034,-0.8467217404564934,-0.5750454684950168,0.4759440496938822,0.3354666335280232,0.4731695823761559,0.7379053199280907,0.9401831003340346,0.3104608139926,0.15144629158195078,0.3333333333333357,-0.034989799134170364,-0.005826150284242235,0.051983772261569285,0.0001961499684197882,0.00045775568924937547,0.14901477832512303,-0.025395778364116047,7.376263185070444e-05,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,2,3,3,2,2
罗检38-365,1694.875,113.919,90.947,15.325,255.492,15.373,1.001,49.988,2.0,3.0,0.0,0.0,1.0,0.0,0.794602318040915,-0.7235345140940821,-0.24974045066543185,0.8601390698605955,0.770543402058835,0.3069755338794063,-0.8575125414829625,-0.5611889511818839,0.45413594315591904,0.30340499565055445,0.4747010661483181,0.7450296291364271,0.9447606086848944,0.3333333333333333,0.14722616139008005,0.3373493975903585,-0.020969585506922524,-0.0056416255753691785,0.001699457480880974,0.0020983930623596327,0.004836917445584552,0.0728831725616291,-0.004916890614113664,7.375719132615429e-05,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,2,3,3,2,2
罗检38-365,1695.0,107.926,90.453,14.414,256.28,15.482,1.031,51.24,2.0,3.0,0.0,0.0,1.0,0.0,0.4954593770077937,-0.8220688061496342,-0.4900916388869257,0.9262059966515171,0.7870537047913287,0.3492043765810855,-0.8028158496402933,-0.547332433868751,0.40057201590919256,0.2727103268298743,0.4210402309006303,0.7555230041946861,0.951503154769269,0.34342415068953913,0.16861726665413726,0.3413654618473885,-0.052607554490471255,-0.0054317349665191144,-0.059445350734094474,0.0030842452992655505,0.007090353216678706,0.029970029970029996,0.025046011042650286,7.375175160410059e-05,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,3,3,2,2
罗检38-365,1695.125,101.117,89.995,13.201,256.559,15.52,1.006,53.429,2.0,3.0,0.0,0.0,1.0,0.0,0.15558547654149574,-0.9134224615371646,-0.8101201694167538,0.9495977131168366,0.7928095901476107,0.31401367432968635,-0.7071840138227198,-0.533475916555618,0.339714885820262,0.24425251646576476,0.3495906226070564,0.7592382981556693,0.9538537671656564,0.3350151362260343,0.20601752977156607,0.3453815261044184,-0.06308952430368954,-0.005063403093319008,-0.08415429443596521,0.0010886530357423648,0.002454463247642325,-0.0242483026188166,0.042720530835284785,7.374631268436578e-05,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,2.0,2,3,3,2,2
罗检38-365,1695.25,101.634,89.57799999999997,12.264,256.365,15.493,0.912,55.51300000000001,2.0,3.0,0.0,0.0,1.0,0.0,0.18139173392746646,-0.9965981696083499,-1.0573309963800246,0.933332505252064,0.7887198821313051,0.18169663386442506,-0.6161393606277334,-0.5196193992424851,0.34433570183670736,0.2183422393438548,0.2943983035872062,0.7566549037885344,0.9521835951998022,0.30339724184325595,0.2416238104187668,0.34939759036144125,0.005112889029539997,-0.004633590755042122,-0.0709794712521777,-0.0007561613508004662,-0.0017396907216494359,-0.0934393638170974,0.039005034718973035,7.374087456677236e-05,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,2,3,3,2,2
罗检38-365,1695.375,107.824,89.197,11.627,255.705,15.402,0.795,57.298,2.0,3.0,0.0,0.0,1.0,0.0,0.4903680070786464,-1.0725932410115138,-1.2253921455535612,0.8779972620007817,0.7749360514096821,0.017004147327876418,-0.5381572560437367,-0.5057628819293521,0.3996603655539169,0.19466882067851451,0.2568769511692289,0.7478660363539515,0.9465544970926638,0.2640430541540532,0.2721215124126501,0.3534136546184712,0.060904815317708624,-0.0042532764741341185,-0.051940639269406425,-0.0025744543912000328,-0.005873620344671742,-0.1282894736842105,0.03215463044692228,7.373543725114291e-05,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,4,3,3,3,2
罗检38-365,1695.5,112.024,88.84299999999998,11.220999999999998,253.825,15.143,0.6970000000000001,59.169,2.0,3.0,0.0,0.0,1.0,0.0,0.7000126512199966,-1.1432028349136711,-1.3325080428290028,0.7203756600122772,0.735705148586601,-0.12094340549760875,-0.4564180304545726,-0.4919063646162192,0.4371989095946732,0.17267304585559895,0.23296224303469384,0.7228310806312002,0.9305332178646544,0.23107971745711406,0.3040885714773871,0.3574297188755011,0.038952366820003,-0.003968743343386138,-0.03491872366044572,-0.007352222287401591,-0.016815997922347885,-0.12327044025157227,0.03265384481133713,7.37300007373e-05,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,4,3,3,3,2
