WELL_ID,DEPTH,GR,SP,RT,AC,SH,POR,PERM,SW,SSB,CJWX,CJWX1,CJWX2,CJWX3,CJWX4,std_GR,std_SP,std_RT,std_AC,std_SH,std_POR,std_PERM,std_SW,std_DEPTH,mm_GR,mm_SP,mm_RT,mm_AC,mm_SH,mm_POR,mm_PERM,mm_SW,mm_DEPTH,GR_rate,SP_rate,RT_rate,AC_rate,SH_rate,POR_rate,PERM_rate,SW_rate,DEPTH_rate,GR_sign,SP_sign,RT_sign,AC_sign,SH_sign,POR_sign,PERM_sign,SW_sign,DEPTH_sign,CHUC,R_DEPTH,GRgrad,SPgrad,RTgrad,ACgrad,SHgrad,PORgrad,PERMgrad,SWgrad,ABC_xgb1,GS_xgb1,ABC_svm1,ABC_rf1,ABC_xgb2,GS_xgb2,ABC_svm2,ABC_rf2
罗检36-361,1648.0,83.02799999999999,38.153,15.949000000000002,251.042,13.450999999999999,14.759,7.324,41.411,4,3,0,0,1,0,-0.718044473,-0.91474061,-0.14036646,0.561094736,-0.595874311,0.691660707,1.510807394,-0.8042386570000001,0.11809559300000001,0.26089864100000004,0.059206364000000004,0.18631297800000002,0.635776005,0.10721773,0.845142692,0.6369415660000001,0.166823362,0.534246575,-0.015754472,0.001706574,0.114223837,0.0032931279999999998,-0.037151038,0.0077842269999999995,0.21037845,-0.058776735,7.59e-05,-1,1,1,1,-1,1,1,-1,1,1,14.625,-1.6980000000000002,0.0605,1.2765,0.9265,-0.6645,0.128,1.186,-2.0269999999999997,1,1,0,1,4.0,4.0,4.0,4.0
罗检36-361,1648.125,80.961,38.209,16.867,252.071,12.640999999999998,14.901,8.423,39.943000000000005,4,3,0,0,1,0,-0.83475798,-0.9056164290000001,-0.030299911000000002,0.627352494,-0.636530587,0.7145685270000001,1.8966056119999999,-0.8647500340000001,0.133841672,0.237066332,0.061737323,0.203223727,0.647145919,0.09885264,0.85332949,0.732648263,0.145911681,0.538812785,-0.024895216,0.001467774,0.057558468,0.004098916,-0.060218571,0.009621248,0.150054615,-0.035449518,7.58e-05,-1,1,1,1,-1,1,1,-1,1,1,14.75,-1.389,0.044000000000000004,0.5425,1.129,-0.5075,0.1555,0.8255,-1.021,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1648.25,80.25,38.241,17.034000000000002,253.3,12.436,15.07,8.975,39.369,4,3,0,0,1,0,-0.874904716,-0.900402611,-0.010276911,0.706488338,-0.646820139,0.741832059,2.090382332,-0.888410477,0.149587751,0.22886857100000002,0.063183585,0.206300083,0.66072573,0.09673555,0.863072932,0.7807193240000001,0.137735043,0.543378995,-0.008782006,0.0008374989999999999,0.00990099,0.00487561,-0.016217071,0.011341521,0.065534845,-0.014370478,7.58e-05,-1,1,1,1,-1,1,1,-1,1,1,14.875,0.204,0.015,-0.2465,1.252,0.1865,0.1725,0.139,-0.09,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1648.375,81.369,38.239000000000004,16.374000000000002,254.575,13.014000000000001,15.245999999999999,8.701,39.763000000000005,4,3,0,0,1,0,-0.81172019,-0.900728475,-0.08940972400000001,0.788586142,-0.617808623,0.77022485,1.9941960619999999,-0.872169685,0.165333831,0.24177053199999998,0.063093194,0.194142028,0.6748138159999999,0.10270471199999999,0.873219948,0.756857964,0.143347578,0.547945205,0.013943925,-5.2300000000000004e-05,-0.038746037000000004,0.005033557,0.046477967,0.011678832,-0.030529248,0.010007874,7.58e-05,1,-1,-1,1,1,1,-1,1,1,1,15.0,1.89,-0.025,-0.9435,1.1505,0.9159999999999999,0.159,-0.6155,0.8265,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1648.5,84.03,38.191,15.147,255.601,14.267999999999999,15.388,7.744,41.022,4,3,0,0,1,0,-0.661466372,-0.9085492009999999,-0.236524819,0.854650728,-0.5548666839999999,0.79313267,1.658246203,-0.820273347,0.18107991,0.272451603,0.06092380000000001,0.17153909899999997,0.686150582,0.11565511,0.881406745,0.6735173740000001,0.161282051,0.552511416,0.032702872,-0.001255263,-0.074935874,0.0040302459999999995,0.09635776900000001,0.009313918000000001,-0.10998735800000001,0.031662601,7.58e-05,1,-1,-1,1,1,1,-1,1,1,1,15.125,1.8780000000000001,-0.0665,-1.3595,0.8745,0.905,0.121,-0.9605,1.6035,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1648.625,85.125,38.106,13.655,256.324,14.824000000000002,15.488,6.78,42.97,4,3,0,0,1,0,-0.59963701,-0.9223984040000001,-0.415412936,0.901205013,-0.5269594129999999,0.809264938,1.3198390309999999,-0.739976234,0.19682598899999998,0.28507684699999997,0.057082166,0.144054527,0.694139356,0.12139707300000001,0.8871720959999999,0.589567186,0.189031339,0.557077626,0.01303106,-0.002225655,-0.09850135300000001,0.0028286270000000002,0.038968321,0.00649857,-0.124483471,0.047486714000000006,7.58e-05,1,-1,-1,1,1,1,-1,1,1,1,15.25,2.04,-0.1005,-1.4469999999999998,0.573,0.993,0.079,-1.0565,2.0980000000000003,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1648.75,88.11,37.99,12.253,256.747,16.254,15.546,5.631,45.218,4,3,0,0,1,0,-0.431088477,-0.941298493,-0.583510216,0.928442167,-0.45518351700000004,0.818621653,0.9164885740000001,-0.647313036,0.212572068,0.319493607,0.051839465,0.118227871,0.6988132859999999,0.136165071,0.8905159990000001,0.489506227,0.22105413100000001,0.561643836,0.035066079,-0.00304414,-0.102673014,0.001650255,0.09646519199999999,0.003744835,-0.169469027,0.052315569000000006,7.58e-05,1,-1,-1,1,1,1,-1,1,1,1,15.375,4.256,-0.1295,-1.2385,0.063,2.0725,0.0085,-1.146,2.239,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1648.875,93.637,37.847,11.177999999999999,256.45,18.969,15.505,4.488,47.448,4,3,0,0,1,0,-0.11900548,-0.964597741,-0.712400783,0.909318207,-0.318909702,0.812007424,0.515244386,-0.555391802,0.228318147,0.38321937899999997,0.04537648,0.09842497900000001,0.69553159,0.164203612,0.888152205,0.389967778,0.252820513,0.566210046,0.062728408,-0.0037641479999999997,-0.087733616,-0.001156781,0.16703580699999998,-0.0026373340000000003,-0.202983484,0.04931664400000001,7.58e-05,1,-1,-1,-1,1,-1,-1,1,1,1,15.5,4.3295,-0.155,-0.8665,-0.838,2.1155,-0.1155,-0.9279999999999999,2.101,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.0,96.76899999999999,37.68,10.52,255.071,20.485,15.315,3.775,49.42,4,3,0,0,1,0,0.057843434000000006,-0.991807352,-0.7912938,0.820523798,-0.242817215,0.781356115,0.264949455,-0.474105402,0.24406422600000002,0.419331035,0.037828798999999996,0.08630376699999999,0.6802943579999999,0.179859756,0.87719804,0.32787599100000003,0.280911681,0.570776256,0.033448316,-0.004412503,-0.058865629,-0.005377267,0.079919869,-0.012254112,-0.15886809300000002,0.041561287999999995,7.58e-05,1,-1,-1,-1,1,-1,-1,1,1,1,15.625,2.907,-0.17300000000000001,-0.4285,-1.9680000000000002,1.361,-0.2715,-0.601,1.7195,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.125,99.45100000000001,37.501,10.321,252.514,21.691,14.962,3.286,50.887,4,3,0,0,1,0,0.209283021,-1.020972145,-0.815153542,0.655877456,-0.182284537,0.72440921,0.093288556,-0.413635245,0.259810305,0.450254234,0.029738768999999998,0.082637929,0.652040839,0.192314445,0.856846353,0.2852913,0.301809117,0.575342466,0.027715487,-0.004750531,-0.01891635,-0.01002466,0.058872346,-0.023049298,-0.129536424,0.029684337999999998,7.58e-05,1,-1,-1,-1,1,-1,-1,1,1,1,15.75,2.661,-0.1825,-0.0105,-3.1115,1.1555,-0.4295,-0.4265,1.2590000000000001,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.25,102.09100000000001,37.315,10.499,248.84799999999998,22.796,14.456,2.9219999999999997,51.938,4,3,0,0,1,0,0.358351071,-1.05127746,-0.7938116620000001,0.419822122,-0.126821345,0.642779936,-0.034491746000000004,-0.370312727,0.275556384,0.48069317799999994,0.021332369,0.08591692,0.611533447,0.20372607899999998,0.8276736809999999,0.253592267,0.316780627,0.5799086760000001,0.026545736,-0.004959868,0.017246391,-0.014518007,0.050942787,-0.033819008,-0.110772976,0.020653605,7.58e-05,1,-1,1,-1,1,-1,-1,1,1,1,15.875,-1.0095,-0.1835,0.36,-4.2725,-0.9725,-0.5895,-0.1945,0.9205,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.375,97.432,37.134,11.040999999999999,243.96900000000002,19.746,13.783,2.897,52.728,4,3,0,0,1,0,0.09527984199999999,-1.080768116,-0.7288268370000001,0.105661191,-0.279909793,0.534209775,-0.043267865,-0.337748702,0.291302463,0.426975361,0.013151948,0.09590126199999999,0.557623036,0.172227902,0.7888728740000001,0.251415135,0.328034188,0.584474886,-0.045635756,-0.0048505959999999996,0.051623964,-0.019606346,-0.133795403,-0.04655506400000001,-0.008555784,0.015210443,7.58e-05,-1,-1,1,-1,-1,-1,-1,1,1,1,16.0,-7.7045,-0.1675,0.722,-5.088,-4.3705,-0.7020000000000001,0.11900000000000001,0.573,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.5,86.682,36.98,11.943,238.672,14.055,13.052,3.16,53.083999999999996,4,3,0,0,1,0,-0.51172074,-1.105859613,-0.620678658,-0.235414942,-0.565557779,0.416282899,0.049056913,-0.323074281,0.307048542,0.303028905,0.006191811,0.11251727,0.499093943,0.113455402,0.7467281640000001,0.274318558,0.333105413,0.589041096,-0.11033336099999999,-0.004147143,0.081695499,-0.021711775,-0.28821027,-0.053036349,0.09078356900000001,0.006751631,7.58e-05,-1,-1,1,-1,-1,-1,1,1,1,1,16.125,-9.53,-0.129,1.013,-4.914,-4.7565,-0.6785,0.2665,0.085,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.625,78.372,36.876,13.067,234.141,10.232999999999999,12.425999999999998,3.43,52.898,7,1,1,0,0,0,-0.980946306,-1.122804521,-0.48591307899999997,-0.527168002,-0.7573951720000001,0.315294904,0.143839005,-0.330741254,0.322794622,0.20721541300000001,0.001491458,0.133222806,0.449028751,0.073984571,0.710637071,0.297831577,0.33045584,0.593607306,-0.09586765400000001,-0.002812331,0.09411370699999999,-0.018984213,-0.27193169699999997,-0.047961998,0.08544303800000001,-0.003503881,7.58e-05,-1,-1,1,-1,-1,-1,1,-1,1,1,16.25,-7.6925,-0.0685,1.141,-3.7065,-3.321,-0.5115,0.336,-0.4875,1,0,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.75,71.297,36.843,14.225,231.25900000000001,7.412999999999999,12.029000000000002,3.832,52.108999999999995,7,1,1,0,0,0,-1.380437387,-1.12818127,-0.347070961,-0.712741235,-0.898939245,0.25124980199999997,0.284959008,-0.36326405799999995,0.338540701,0.12564135099999998,0.0,0.154554665,0.417184151,0.044861665999999994,0.6877486309999999,0.33283985,0.319216524,0.598173516,-0.090274588,-0.0008948910000000001,0.088620188,-0.012308821999999999,-0.275579009,-0.031949139,0.117201166,-0.014915498000000001,7.58e-05,-1,-1,1,-1,-1,-1,1,-1,1,1,16.375,-4.0115,0.0075,0.998,-1.9455,-1.6075,-0.2685,0.3135,-0.8785,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1649.875,70.34899999999999,36.891,15.062999999999999,230.25,7.018,11.889000000000001,4.0569999999999995,51.141000000000005,7,1,1,0,0,0,-1.433966368,-1.120360544,-0.246596268,-0.777711183,-0.9187654540000001,0.22866462699999998,0.363944084,-0.403165293,0.35428678,0.114711003,0.002169393,0.16999171,0.406035226,0.040782394,0.67967714,0.352434033,0.30542735,0.602739726,-0.013296492,0.001302826,0.058910369000000004,-0.004363073,-0.05328477,-0.01163854,0.058716075,-0.018576446,7.58e-05,-1,1,1,-1,-1,-1,1,-1,1,1,16.5,0.966,0.094,0.636,-0.262,0.326,-0.0365,0.15,-0.965,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.0,73.229,37.031,15.497,230.735,8.065,11.956,4.132,50.178999999999995,7,1,1,0,0,0,-1.271346677,-1.097550091,-0.194560448,-0.746481822,-0.866213452,0.23947324600000003,0.39027244299999997,-0.442819206,0.370032859,0.147917123,0.008496791,0.177986552,0.41139422299999995,0.051595047000000005,0.683539925,0.358965427,0.291723647,0.607305936,0.040938748,0.003794964,0.028812322,0.002106406,0.149187803,0.005635461,0.018486566,-0.018810739,7.58e-05,1,1,1,1,1,1,1,-1,1,1,16.625,2.2545,0.172,0.28800000000000003,1.4905,0.9059999999999999,0.20600000000000002,0.2185,-1.1865,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.125,74.858,37.235,15.639000000000001,233.231,8.83,12.300999999999998,4.494,48.768,7,1,1,0,0,0,-1.179364915,-1.064312004,-0.177534903,-0.5857632970000001,-0.827815858,0.29512957,0.517350655,-0.500981027,0.38577893799999996,0.166699335,0.017716713000000002,0.180602376,0.438973724,0.05949541,0.7034303829999999,0.39049029,0.271623932,0.6118721460000001,0.022245285,0.005508898000000001,0.009163064,0.010817605,0.094854309,0.028855805,0.087608906,-0.028119333,7.58e-05,1,1,1,1,1,1,1,-1,1,1,16.75,0.84,0.228,-0.2705,3.6805,0.56,0.508,0.4495,-1.2485,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.25,74.90899999999999,37.486999999999995,14.956,238.09599999999998,9.185,12.972000000000001,5.031000000000001,47.681999999999995,7,1,1,0,0,0,-1.176485191,-1.02325319,-0.259425375,-0.272503832,-0.8099973659999999,0.403377085,0.705861704,-0.545746256,0.40152501700000004,0.16728736,0.029106029,0.168020632,0.492729442,0.063161591,0.7421158840000001,0.437255073,0.256153846,0.616438356,0.00068129,0.006767825999999999,-0.043672869,0.020859148,0.040203851,0.054548411,0.11949265699999999,-0.022268701000000002,7.58e-05,1,1,-1,1,1,1,1,-1,1,1,16.875,1.745,0.26899999999999996,-0.597,5.621,1.075,0.7755,0.5835,-1.4315,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.375,78.348,37.773,14.445,244.47299999999998,10.98,13.852,5.6610000000000005,45.905,7,1,1,0,0,0,-0.98230147,-0.976654694,-0.32069335600000004,0.13811397,-0.71990105,0.54534104,0.9270199179999999,-0.6189946999999999,0.417271096,0.206938696,0.042031999,0.15860735,0.563191974,0.081699043,0.7928509659999999,0.492118784,0.23084045600000003,0.621004566,0.04590903599999999,0.007629311,-0.03416689,0.026783314,0.19542732699999998,0.067838421,0.125223614,-0.037267732000000005,7.57e-05,1,1,-1,1,1,1,1,-1,1,1,17.0,4.0325,0.29600000000000004,-0.3415,5.8839999999999995,2.0735,0.812,0.5375,-1.7485,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.5,82.97399999999999,38.079,14.273,249.864,13.332,14.595999999999998,6.106,44.185,4,3,0,0,1,0,-0.721093592,-0.9267975629999999,-0.341315847,0.48524280399999997,-0.60184727,0.6653651110000001,1.083234847,-0.6898935890000001,0.433017175,0.260276026,0.055861882,0.155438887,0.622759718,0.105988785,0.835745172,0.530871723,0.206339031,0.625570776,0.059044264000000006,0.008101025,-0.011907234,0.022051515,0.21420765,0.053710655999999996,0.07860802,-0.037468685,7.57e-05,1,1,-1,1,1,1,1,-1,1,1,17.125,4.2165,0.306,-0.0015,4.0905,2.147,0.5645,0.2955,-1.4669999999999999,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.625,86.781,38.385,14.442,252.65400000000002,15.274000000000001,14.981,6.252000000000001,42.971000000000004,4,3,0,0,1,0,-0.5061306879999999,-0.876940432,-0.32105305100000003,0.6648921170000001,-0.5043725929999999,0.727474341,1.134487385,-0.7399350140000001,0.448763254,0.304170366,0.069691765,0.158552086,0.653587766,0.126044345,0.85794177,0.5435861710000001,0.189045584,0.630136986,0.045881843,0.008035925,0.011840538000000001,0.011166074,0.145664566,0.02637709,0.023910907000000002,-0.027475387999999996,7.57e-05,1,1,1,1,1,1,1,-1,1,1,17.25,2.9219999999999997,0.3005,0.33,1.4035,1.4505,0.19399999999999998,0.05,-0.9655,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.75,88.818,38.68,14.933,252.671,16.233,14.984000000000002,6.206,42.254,4,3,0,0,1,0,-0.391111136,-0.82887555,-0.262183034,0.665986754,-0.456237569,0.727958309,1.118339325,-0.769489957,0.46450933299999997,0.327656778,0.083024496,0.167596942,0.653775607,0.13594819800000002,0.85811473,0.539580249,0.17883190899999998,0.634703196,0.02347288,0.0076852940000000005,0.033998061,6.73e-05,0.062786434,0.00020025400000000002,-0.007357646,-0.016685672,7.57e-05,1,1,1,1,1,1,-1,-1,1,1,17.375,0.7875,0.287,0.6859999999999999,-0.6445,0.3125,-0.08900000000000001,0.059000000000000004,-0.7455,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1650.875,88.35600000000001,38.959,15.814,251.365,15.899000000000001,14.802999999999999,6.37,41.48,4,3,0,0,1,0,-0.417198045,-0.783417577,-0.156552718,0.581892847,-0.473002009,0.698758905,1.17591067,-0.801394457,0.48025541299999996,0.322329963,0.095634096,0.18382610300000002,0.639344987,0.13249889,0.847679447,0.553862231,0.167806268,0.639269406,-0.005201648,0.00721303,0.058996852999999995,-0.005168777,-0.020575371000000002,-0.012079552,0.026426039,-0.018317792,7.57e-05,-1,1,1,-1,-1,-1,1,-1,1,1,17.5,-0.603,0.2745,1.03,-0.8635,-0.36,-0.1195,0.3275,-1.0525,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.0,87.61200000000001,39.229,16.993,250.94400000000002,15.513,14.745,6.861000000000001,40.149,4,3,0,0,1,0,-0.459208131,-0.739425991,-0.015192737,0.554784474,-0.49237648100000003,0.68940219,1.348273659,-0.856258655,0.49600149200000004,0.313751715,0.10783693400000001,0.20554481,0.634693156,0.128512563,0.844335543,0.596621092,0.148846154,0.643835616,-0.008420481,0.006930363,0.074554192,-0.001674855,-0.024278256,-0.003918125,0.077080063,-0.032087753,7.57e-05,-1,1,1,-1,-1,-1,1,-1,1,1,17.625,0.381,0.273,1.2425,0.337,0.2105,0.0465,0.514,-1.561,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.125,89.118,39.505,18.299,252.03900000000002,16.32,14.895999999999999,7.398,38.358000000000004,4,3,0,0,1,0,-0.374171585,-0.694456813,0.141394315,0.625292,-0.45187078399999997,0.7137619140000001,1.536784708,-0.930084184,0.511747571,0.33111574899999996,0.120310946,0.22960302100000002,0.646792336,0.136846671,0.853041222,0.643385875,0.123333333,0.6484018260000001,0.017189426,0.007035611,0.076855176,0.004363523,0.052020885999999995,0.01024076,0.078268474,-0.044608832,7.57e-05,1,1,1,1,1,1,1,-1,1,1,17.75,1.8935,0.284,1.1905,1.4755,1.0425,0.2035,0.4755,-1.7015,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.25,91.399,39.797,19.374000000000002,253.895,17.598,15.152000000000001,7.812,36.746,4,3,0,0,1,0,-0.245374531,-0.646880727,0.270284882,0.744800647,-0.387724215,0.755060519,1.6821172480000002,-0.9965312820000001,0.52749365,0.35741545700000005,0.13350809,0.249405913,0.66730017,0.150044924,0.8678005190000001,0.679439171,0.10037037,0.6529680370000001,0.025595278,0.007391469,0.05874638,0.00736394,0.078308824,0.017185822,0.055961070999999994,-0.042025132,7.57e-05,1,1,1,1,1,1,1,-1,1,1,17.875,0.489,0.302,0.867,1.4505,0.366,0.2005,0.5105,-1.2545,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.375,90.096,40.109,20.033,254.94,17.052,15.297,8.419,35.849000000000004,4,3,0,0,1,0,-0.318948648,-0.596046005,0.349297798,0.8120886509999999,-0.415129556,0.778452307,1.895201432,-1.033505877,0.543239729,0.342391994,0.147609148,0.261545547,0.6788468759999999,0.144406234,0.876160277,0.732299922,0.08759259300000001,0.6575342470000001,-0.014256173,0.007839786999999999,0.034014658999999996,0.004115875,-0.031026252999999997,0.009569694,0.07770097299999999,-0.02441082,7.57e-05,-1,1,1,1,-1,1,1,-1,1,1,18.0,-1.1285,0.321,0.4475,0.3705,-0.518,0.0515,0.3275,-0.512,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.5,89.14200000000001,40.439,20.269000000000002,254.636,16.562,15.255,8.467,35.722,4,3,0,0,1,0,-0.372816421,-0.54227851,0.37759377299999997,0.7925139590000001,-0.439724094,0.771676755,1.912051582,-1.038740853,0.558985808,0.331392466,0.162523728,0.265892972,0.675487835,0.139345871,0.87373883,0.7364800140000001,0.085783476,0.662100457,-0.010588705,0.00822758,0.011780562,-0.001192437,-0.028735632,-0.0027456359999999996,0.00570139,-0.003542637,7.57e-05,-1,1,1,-1,-1,-1,1,-1,1,1,18.125,-0.3825,0.33399999999999996,-0.1295,-0.5995,-0.2395,-0.083,-0.27699999999999997,0.2835,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.625,89.331,40.777,19.774,253.74099999999999,16.573,15.130999999999998,7.865,36.416,4,3,0,0,1,0,-0.362144504,-0.487207561,0.318244163,0.73488452,-0.439171972,0.751672743,1.7007226219999998,-1.0101339759999999,0.574731887,0.333571618,0.177799873,0.256774431,0.66559855,0.139459471,0.866589795,0.68405469,0.095669516,0.666666667,0.0021202129999999997,0.008358268,-0.02442153,-0.0035148209999999996,0.0006641710000000001,-0.008128482,-0.071099563,0.019427804,7.57e-05,1,1,-1,-1,1,-1,-1,1,1,1,18.25,-0.37799999999999995,0.3375,-0.8909999999999999,-0.2715,-0.205,-0.0375,-0.5329999999999999,0.919,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.75,88.38600000000001,41.114,18.487000000000002,254.093,16.152,15.18,7.401,37.56,4,3,0,0,1,0,-0.41550409,-0.432299544,0.163935177,0.7575499529999999,-0.46030319700000005,0.759577554,1.5378378419999998,-0.9629779709999999,0.590477966,0.32267586,0.19303082300000002,0.233066225,0.669487967,0.135111689,0.869414817,0.643647131,0.111965812,0.671232877,-0.010578635,0.008264463,-0.065085466,0.001387241,-0.025402763999999998,0.003238385,-0.05899555,0.031414763,7.57e-05,-1,1,-1,1,-1,1,-1,1,1,1,18.375,0.2145,0.33299999999999996,-1.4465,2.227,0.3045,0.3075,-0.33899999999999997,0.8475,1,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1651.875,89.76,41.443000000000005,16.881,258.195,17.182000000000002,15.745999999999999,7.187,38.111,7,1,1,0,0,0,-0.337920945,-0.37869498100000004,-0.028621336,1.0216795159999998,-0.408604475,0.8508861879999999,1.462714258,-0.9402655940000001,0.606224045,0.338517946,0.207900208,0.203481625,0.7148129320000001,0.145748779,0.902046699,0.625010886,0.119814815,0.675799087,0.015545448,0.00800214,-0.086871856,0.016143695,0.063769193,0.037285902999999995,-0.028915011,0.014669861999999999,7.57e-05,1,1,-1,1,1,1,-1,1,1,1,18.5,4.7915,0.315,-1.3965,5.3645,2.9905,0.74,-0.413,0.063,0,0,1,1,4.0,4.0,4.0,4.0
罗检36-361,1652.0,97.969,41.744,15.694,264.822,22.133000000000003,16.66,6.575,37.686,7,1,1,0,0,0,0.12560163800000002,-0.329652509,-0.170940502,1.4483949269999998,-0.16009926,0.9983351140000001,1.247874851,-0.957784215,0.621970124,0.43316691799999996,0.221504113,0.18161554800000002,0.788037833,0.19687909899999997,0.954742001,0.571714709,0.113760684,0.680365297,0.091454991,0.007262988000000001,-0.07031574,0.025666647,0.28815039,0.058046488,-0.08515375,-0.011151636000000001,7.57e-05,1,1,-1,1,1,1,-1,-1,1,0,18.625,9.8695,0.27699999999999997,-0.9025,6.024,6.3245,0.8315,-0.8305,-0.5295,0,1,1,0,4.0,4.0,4.0,4.0
罗检36-361,1652.125,109.499,41.997,15.075999999999999,270.243,29.831,17.409000000000002,5.526,37.052,7,1,1,0,0,0,0.776645053,-0.28843076300000003,-0.24503759100000003,1.7974554740000002,0.226285944,1.1191657990000001,0.8796288720000001,-0.983917875,0.637716204,0.566106698,0.23293862399999998,0.170231187,0.8479370620000001,0.27637843300000003,0.9979244740000001,0.480362275,0.104729345,0.684931507,0.11769029,0.006060751,-0.039378106,0.020470354,0.34780644299999997,0.044957983,-0.159543726,-0.016823223,7.57e-05,1,1,-1,1,1,1,-1,-1,1,1,18.75,9.3215,0.21600000000000003,-0.4025,2.843,6.3785,0.3925,-0.9575,-0.23399999999999999,1,1,1,1,7.0,4.0,4.0,4.0
罗检36-361,1652.25,116.61200000000001,42.176,14.889000000000001,270.508,34.89,17.445,4.66,37.218,7,1,1,0,0,0,1.17828181,-0.25926597,-0.267458555,1.814518939,0.48021199600000003,1.124973415,0.575624089,-0.977075308,0.653462283,0.648118896,0.24102865399999998,0.166786405,0.8508651740000001,0.32862409800000003,1.0,0.404946443,0.10709401699999999,0.6894977170000001,0.064959497,0.004262209,-0.012403821,0.000980599,0.16958868300000002,0.002067896,-0.156713717,0.00448019,7.57e-05,1,1,-1,1,1,1,-1,1,1,1,18.875,2.4255,0.1295,-0.011000000000000001,-2.9275,1.2990000000000002,-0.40399999999999997,-0.6035,0.772,1,1,1,1,7.0,4.0,4.0,4.0
罗检36-361,1652.375,114.35,42.256,15.054,264.388,32.429,16.601,4.319,38.596,7,1,1,0,0,0,1.050557595,-0.246231426,-0.24767535100000002,1.420449478,0.356687186,0.9888170759999999,0.455917818,-0.920273757,0.669208362,0.6220382560000001,0.24464431,0.169825919,0.783242359,0.30320868300000003,0.9513404440000001,0.37525037,0.126723647,0.6940639270000001,-0.019397661,0.0018968129999999998,0.011082007,-0.022624099999999998,-0.07053597,-0.048380625,-0.073175966,0.037025095,7.57e-05,-1,1,1,-1,-1,-1,-1,1,1,1,19.0,-4.308,0.0185,0.361,-6.79,-3.822,-0.937,-0.19399999999999998,1.3940000000000001,0,1,1,1,4.0,4.0,4.0,4.0
罗检36-361,1652.5,107.99600000000001,42.213,15.610999999999999,256.928,27.246,15.571,4.272,40.006,7,1,1,0,0,0,0.691777902,-0.253237494,-0.180892053,0.940096835,0.09653721,0.82265472,0.43941871299999996,-0.862153156,0.6849544409999999,0.548777254,0.242700895,0.18008658,0.7008132420000001,0.249682436,0.8919573359999999,0.37115736299999996,0.146809117,0.698630137,-0.055566244,-0.001017607,0.037000133,-0.028216107,-0.15982608199999998,-0.062044455,-0.010882148999999999,0.036532283,7.56e-05,-1,-1,1,-1,-1,-1,-1,1,1,1,19.125,-7.394,-0.0845,0.782,-6.236000000000001,-5.3685,-0.861,0.20199999999999999,0.8475,0,0,1,1,4.0,4.0,4.0,4.0
罗检36-361,1652.625,99.56200000000001,42.086999999999996,16.618,251.916,21.691999999999997,14.879000000000001,4.723,40.291,5,3,0,0,1,0,0.215550655,-0.273766901,-0.060154563,0.617371976,-0.182234344,0.711019428,0.59773991,-0.850405375,0.70070052,0.45153405399999996,0.23700623699999998,0.198636824,0.64543325,0.192324772,0.852061113,0.410432814,0.150868946,0.703196347,-0.078095485,-0.002984862,0.064505797,-0.019507411000000002,-0.20384643600000002,-0.04444159,0.105571161,0.007123931,7.56e-05,-1,-1,1,-1,-1,-1,1,1,1,1,19.25,-6.9845,-0.15,1.2309999999999999,-3.3275,-4.331,-0.45899999999999996,0.631,-0.434,1,1,1,1,4.0,4.0,5.0,4.0
